"left_categ","centleft_categ","centright_categ","right_categ","character","switch_cond","trial_cond","trialN","opt_choice","corr_ans","obj_category","opt_choice_cat","cuedCharacter","V1","P1","V2","P2","V3","P3","V4","P4","Prob","Delta","response","respCat","accuracy","task_resp.keys","participant"
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,160,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.0386921114974092,0.161020426437953,0.0538573759318543,0.161557510547425,0.203427727191642,0.520940587746777,0.0497790372445737,0.156481475267845,NA,-0.0534319634964222,3,"Electronic device & accessory",0,3,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,0,161,1,2,"Kitchen & utensil","Outdoor activity & sport item","stimuli/m5.png",0.0386921114974092,0.1460364088856,0.0538573759318543,0.16444289733161,0.42317180244912,0.530244488767144,0.0497790372445737,0.159276205015647,NA,0.796572272808358,2,"Kitchen & utensil",1,2,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,162,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.412740324948143,0.101956690688407,0.260199834729787,0.0456209762471579,0.167415252766765,0.0395492126544428,0.159644587555305,NA,-0.160898067883597,3,"Electronic device & accessory",0,3,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,163,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.331794237114938,0.101956690688407,0.296064988717013,0.0330358793513902,0.190491262121367,0.0395492126544428,0.181649512046683,NA,-0.0456209762471579,2,"Kitchen & utensil",0,2,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,164,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.337831553115944,0.349692776015743,0.301452176599664,0.0330358793513902,0.175761470252028,0.0395492126544428,0.184954800032365,NA,0.898043309311593,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,165,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.120889440909267,0.529087872287262,0.750032064677305,0.0330358793513902,0.0628943793916909,0.0395492126544428,0.0661841150217372,NA,0.650307223984257,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,166,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.0386921114974092,0.0425623706167785,0.0538573759318543,0.047926949141893,0.306434753497639,0.863089565671053,0.0497790372445737,0.0464211145702751,NA,-0.42317180244912,2,"Kitchen & utensil",0,2,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,167,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.0365844662682838,0.658994666139052,0.924352834878032,0.0330358793513902,0.0190335672331129,0.0395492126544428,0.0200291316205711,NA,0.470912127712738,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,168,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.0139050902284266,0.75306510306621,0.971247888411657,0.0330358793513902,0.00723431272180961,0.0395492126544428,0.00761270863810636,NA,0.341005333860948,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,169,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.0386921114974092,0.0881175949577771,0.0538573759318543,0.0992239725101797,0.221901028394842,0.716552014775803,0.0497790372445737,0.0961064177562407,NA,-0.306434753497639,2,"Kitchen & utensil",0,2,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,170,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.00675989768283274,0.821185074634152,0.986022289010017,0.0330358793513902,0.0035169289088879,0.0395492126544428,0.00370088439826247,NA,0.24693489693379,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,171,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.0386921114974092,0.134907260138219,0.0538573759318543,0.151911026144012,0.160686951596265,0.566043636385926,0.0497790372445737,0.147138077331844,NA,-0.221901028394842,2,"Kitchen & utensil",0,2,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,172,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.00398918250264718,0.870513329907489,0.99175140768034,0.0330358793513902,0.00207542657073332,0.0395492126544428,0.00218398324627924,NA,0.178814925365848,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,173,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.00271858295218878,0.906233790622665,0.994378677223992,0.0330358793513902,0.00141437983596165,0.0395492126544428,0.00148835998785733,NA,0.129486670092511,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,174,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.00205829478602412,0.93210033114055,0.995743981491865,0.0330358793513902,0.00107085591759253,0.0395492126544428,0.00112686780451824,NA,0.0937662093773353,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,175,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.0386921114974092,0.171963800738126,0.0538573759318543,0.19363818821158,0.116359516673157,0.446843812815443,0.0497790372445737,0.187554198234851,NA,-0.160686951596265,2,"Kitchen & utensil",0,2,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,176,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.00168234000647875,0.950831274274192,0.996521358236358,0.0330358793513902,0.0008752603191598,0.0395492126544428,0.000921041438003086,NA,0.0678996688594496,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,177,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.00145359838901983,0.964395060681311,0.996994336433697,0.0330358793513902,0.000756254374861254,0.0395492126544428,0.000795810802421586,NA,0.0491687257258083,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,0,178,1,2,"Kitchen & utensil","Outdoor activity & sport item","stimuli/m5.png",0.0280184255670894,0.197888113993051,0.0538573759318543,0.222830012466254,0.116359516673157,0.363453039792751,0.0497790372445737,0.215828833747944,NA,-0.0386921114974092,3,"Electronic device & accessory",0,3,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,179,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.00130757362888823,0.974217112907156,0.997296277674566,0.0330358793513902,0.000680283003042351,0.0395492126544428,0.000715865693503225,NA,0.0356049393186888,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,180,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.0280184255670894,0.184960315489725,0.0538573759318543,0.226421408569356,0.0842603396598725,0.369310885494618,0.0497790372445737,0.219307390446301,NA,-0.116359516673157,2,"Kitchen & utensil",0,2,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,181,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.0280184255670894,0.201493498939014,0.0538573759318543,0.246660705170964,0.0610161080295629,0.312935014800526,0.0497790372445737,0.238910781089495,NA,-0.0842603396598725,2,"Kitchen & utensil",0,2,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,0,182,4,3,"Electronic device & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.0012110531680241,0.705467564518975,0.997495856894531,0.0330358793513902,0.000630066917675507,0.0395492126544428,0.000663023019769813,NA,-0.974217112907156,4,"Hand labour tool & accessory",0,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,183,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.00975023085063812,0.786717891548224,0.979839057436928,0.0330358793513902,0.00507269049855947,0.0395492126544428,0.00533802121387476,NA,0.294532435481025,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,184,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.00521130275646682,0.845554335259058,0.989224380718634,0.0330358793513902,0.00271125129064159,0.0395492126544428,0.00285306523425784,NA,0.213282108451776,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,0,185,1,3,"Electronic device & accessory","Outdoor activity & sport item","stimuli/m5.png",0.296151273686513,0.212558875982994,0.0538573759318543,0.260206520390923,0.0610161080295629,0.275203608303636,0.0497790372445737,0.252030995322448,NA,0.971981574432911,3,"Electronic device & accessory",1,3,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,186,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.296151273686513,0.687673144734427,0.0538573759318543,0.103207061143455,0.0610161080295629,0.109155433870072,0.311908958004691,0.0999643602520466,NA,0.950220962755426,1,"Outdoor activity & sport item",1,1,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,187,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.296151273686513,0.409821393335824,0.0538573759318543,0.0615066357088015,0.0610161080295629,0.0650515907758549,0.501727176486156,0.463620380179519,NA,0.688091041995309,1,"Outdoor activity & sport item",1,1,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,188,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.296151273686513,0.158542945659542,0.0538573759318543,0.0237943732597947,0.0610161080295629,0.0251657697454359,0.639181748489975,0.792496911335228,NA,0.498272823513844,1,"Outdoor activity & sport item",1,1,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",5,1,189,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m2.png",0.116512393984673,0.0033011382608402,0.888160035877249,0.993174104296699,0.0330358793513902,0.0017174621756878,0.0395492126544428,0.00180729526677262,NA,0.154445664740942,4,"Hand labour tool & accessory",1,4,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,190,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.296151273686513,0.0626233312104266,0.0538573759318543,0.00939860749649799,0.0610161080295629,0.0099402993137142,0.738717817872051,0.918037761979361,NA,0.360818251510025,1,"Outdoor activity & sport item",1,1,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,191,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.296151273686513,0.0300656126625245,0.0538573759318543,0.00451229417367308,0.0610161080295629,0.00477236172428224,0.810795661217692,0.96064973143952,NA,0.261282182127949,1,"Outdoor activity & sport item",1,1,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",5,1,192,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m5.png",0.296151273686513,0.0173970262406987,0.0538573759318543,0.00261097290869413,0.0610161080295629,0.00276145718630013,0.862989961571432,0.977230543664307,NA,0.189204338782308,1,"Outdoor activity & sport item",1,1,9
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,1,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,NA,-0.25,2,"Kitchen & utensil",0,2,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,2,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.25,0.292512038435198,1,0.292512038435198,0,0.122463884694405,0.25,0.292512038435198,NA,0.75,4,"Hand labour tool & accessory",1,4,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,3,1,4,"Hand labour tool & accessory","Outdoor activity & sport item","stimuli/m2.png",0.25,0.25,0.25,0.25,0,0.25,0.25,0.25,NA,-0.25,2,"Kitchen & utensil",0,2,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,4,4,1,"Outdoor activity & sport item","Hand labour tool & accessory","stimuli/m5.png",0.25,0.0623212988865908,0,0.849265797923347,0,0.0260916043034713,0.25,0.0623212988865908,NA,-1,4,"Hand labour tool & accessory",0,4,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,5,1,3,"Electronic device & accessory","Outdoor activity & sport item","stimuli/m2.png",0.25,0.292512038435198,0,0.292512038435198,0,0.122463884694405,0.25,0.292512038435198,NA,-0.25,4,"Hand labour tool & accessory",0,4,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,6,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.35244459031403,0,0.14755540968597,0,0.14755540968597,0.25,0.35244459031403,NA,0,2,"Kitchen & utensil",0,2,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,7,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.35244459031403,0,0.14755540968597,0,0.14755540968597,0.25,0.35244459031403,NA,0,4,"Hand labour tool & accessory",0,4,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,8,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.25,0.35244459031403,0,0.14755540968597,0,0.14755540968597,0,0.35244459031403,NA,-0.25,1,"Outdoor activity & sport item",0,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,9,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0.25,0.35244459031403,0,0.14755540968597,0,0.14755540968597,1,0.35244459031403,NA,0.75,1,"Outdoor activity & sport item",1,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,10,4,1,"Outdoor activity & sport item","Hand labour tool & accessory","stimuli/m5.png",0.25,0.443264739615072,0,0.185578420128309,0,0.185578420128309,0,0.185578420128309,NA,0,4,"Hand labour tool & accessory",0,4,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,11,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0,0.0646640579568734,0,0.0270724301805349,0,0.0270724301805349,1,0.881191081682057,NA,-0.25,3,"Electronic device & accessory",0,3,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,12,4,1,"Outdoor activity & sport item","Hand labour tool & accessory","stimuli/m5.png",0.25,0.443264739615072,0,0.185578420128309,0,0.185578420128309,1,0.185578420128309,NA,1,1,"Outdoor activity & sport item",1,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,13,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0,0.0281298780869742,0,0.0281298780869742,0,0.0281298780869742,1,0.915610365739077,NA,0,1,"Outdoor activity & sport item",1,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,14,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0.25,0.0646640579568734,0,0.0270724301805349,0,0.0270724301805349,0,0.881191081682057,NA,-1,1,"Outdoor activity & sport item",0,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,15,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0,0.443264739615072,0,0.185578420128309,0,0.185578420128309,0,0.185578420128309,NA,-0.25,3,"Electronic device & accessory",0,3,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,16,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0,0.0281298780869742,0,0.0281298780869742,0,0.0281298780869742,1,0.915610365739077,NA,0,1,"Outdoor activity & sport item",1,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,17,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0,0.25,0,0.25,0,0.25,0,0.25,NA,0,2,"Kitchen & utensil",0,2,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,18,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0,0.0281298780869742,0,0.0281298780869742,0,0.0281298780869742,1,0.915610365739077,NA,0,1,"Outdoor activity & sport item",1,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,19,4,3,"Electronic device & accessory","Hand labour tool & accessory","stimuli/m5.png",0,0.25,0,0.25,0,0.25,0,0.25,NA,0,4,"Hand labour tool & accessory",0,4,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,20,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0,0.0281298780869742,0,0.0281298780869742,0,0.0281298780869742,1,0.915610365739077,NA,0,1,"Outdoor activity & sport item",1,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,21,1,2,"Kitchen & utensil","Outdoor activity & sport item","stimuli/m2.png",0,0.0281298780869742,0,0.0281298780869742,0,0.0281298780869742,0,0.915610365739077,NA,-1,1,"Outdoor activity & sport item",0,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,22,1,3,"Electronic device & accessory","Outdoor activity & sport item","stimuli/m2.png",0,0.25,0,0.25,0,0.25,0,0.25,NA,0,1,"Outdoor activity & sport item",0,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,23,4,1,"Outdoor activity & sport item","Hand labour tool & accessory","stimuli/m5.png",0,0.25,0,0.25,0,0.25,0,0.25,NA,0,4,"Hand labour tool & accessory",0,4,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,24,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0,0.25,0,0.25,0,0.25,1,0.25,NA,1,1,"Outdoor activity & sport item",1,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,25,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0,0.25,0,0.25,0,0.25,0,0.25,NA,0,3,"Electronic device & accessory",0,3,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,26,4,2,"Kitchen & utensil","Hand labour tool & accessory","stimuli/m5.png",0,0.25,0,0.25,0,0.25,0,0.25,NA,0,3,"Electronic device & accessory",0,3,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,27,4,1,"Outdoor activity & sport item","Hand labour tool & accessory","stimuli/m5.png",0,0.25,0,0.25,0,0.25,0,0.25,NA,0,2,"Kitchen & utensil",0,2,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,1,28,4,4,"Hand labour tool & accessory","Hand labour tool & accessory","stimuli/m5.png",0,0.25,0,0.25,0,0.25,0,0.25,NA,0,2,"Kitchen & utensil",0,2,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,29,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0,0.0281298780869742,0,0.0281298780869742,0,0.0281298780869742,1,0.915610365739077,NA,0,1,"Outdoor activity & sport item",1,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,30,1,4,"Hand labour tool & accessory","Outdoor activity & sport item","stimuli/m2.png",0,0.0281298780869742,0,0.0281298780869742,0,0.0281298780869742,1,0.915610365739077,NA,0,3,"Electronic device & accessory",0,3,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,1,31,1,1,"Outdoor activity & sport item","Outdoor activity & sport item","stimuli/m2.png",0,0.0281298780869742,0,0.0281298780869742,0,0.0281298780869742,1,0.915610365739077,NA,0,1,"Outdoor activity & sport item",1,1,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m5.png",2,0,32,4,1,"Outdoor activity & sport item","Hand labour tool & accessory","stimuli/m5.png",0,0.25,0,0.25,0,0.25,0,0.25,NA,0,3,"Electronic device & accessory",0,3,10
"stimuli/Outdoor activity & sport item.png","stimuli/Kitchen & utensil.png","stimuli/Electronic device & accessory.png","stimuli/Hand labour tool & accessory.png","stimuli/m2.png",2,0,33,1,2,"Kitchen & utensil","Outdoor activity & sport item","stimuli/m2.png",0,0.0281298780869742,0,0.0281298780869742,0,0.0281298780869742,0,0.915610365739077,NA,-1,1,"Outdoor activity & sport item",0,1,10
